GEO,GEOID2,MMHI,error
1500000US060133452032,60133452032,82195,22681
1500000US060133452033,60133452033,95917,22989
1500000US060133452034,60133452034,136875,41111
1500000US060133452041,60133452041,215521,49734
1500000US060133452042,60133452042,189883,35398
1500000US060133461011,60133461011,150625,5624
1500000US060133461012,60133461012,193750,99065
1500000US060133461021,60133461021,232396,56578
1500000US060133461022,60133461022,249583,59116
1500000US060133461023,60133461023,205625,89422
1500000US060133462011,60133462011,145000,113541
1500000US060133462012,60133462012,"250,000+",***
1500000US060133462013,60133462013,117266,29607
1500000US060133462014,60133462014,138264,73960
1500000US060133462031,60133462031,135208,18060
1500000US060133462032,60133462032,132208,40892
1500000US060133462041,60133462041,182766,7992
1500000US060133462042,60133462042,190461,56382
1500000US060133462043,60133462043,"250,000+",***
1500000US060133470001,60133470001,195625,50218
1500000US060133470002,60133470002,176853,55828
1500000US060133470003,60133470003,83906,28063
1500000US060133480001,60133480001,119028,33942
1500000US060133480002,60133480002,225278,47980
1500000US060133480003,60133480003,200438,50717
1500000US060133490001,60133490001,130855,31107
1500000US060133490002,60133490002,161042,78952
1500000US060133490003,60133490003,71685,15347
1500000US060133500001,60133500001,85294,13639
1500000US060133500002,60133500002,"250,000+",***
1500000US060133500003,60133500003,176667,65668
1500000US060133500004,60133500004,94511,18333
1500000US060133511011,60133511011,53368,12425
1500000US060133511012,60133511012,69600,6825
1500000US060133511013,60133511013,45709,5292
1500000US060133511021,60133511021,45846,11316
1500000US060133511022,60133511022,38527,10490
1500000US060133511023,60133511023,49435,10860
1500000US060133511031,60133511031,77500,32655
1500000US060133511032,60133511032,87132,17180
1500000US060133512001,60133512001,"250,000+",***
1500000US060133512002,60133512002,184500,26994
1500000US060133512003,60133512003,188529,64370
1500000US060133521011,60133521011,162500,23361
1500000US060133521012,60133521012,"250,000+",***
1500000US060133521021,60133521021,179750,54119
1500000US060133521022,60133521022,191528,45807
1500000US060133521023,60133521023,163056,31801
1500000US060133521024,60133521024,217788,48457
1500000US060133522011,60133522011,92739,19195
1500000US060133522012,60133522012,129659,31731
1500000US060133522013,60133522013,115536,20843
1500000US060133522021,60133522021,109677,23560
1500000US060133530011,60133530011,167396,62138
1500000US060133530012,60133530012,164265,26580
1500000US060133530021,60133530021,227361,48848
1500000US060133530022,60133530022,166324,24393
1500000US060133530023,60133530023,"250,000+",***
1500000US060133530024,60133530024,166250,104350
1500000US060133540011,60133540011,177727,23171
1500000US060133540021,60133540021,"250,000+",***
1500000US060133540022,60133540022,"250,000+",***
1500000US060133540023,60133540023,237879,82721
1500000US060133540024,60133540024,127067,49476
1500000US060133551071,60133551071,85991,16926
1500000US060133551072,60133551072,109393,19387
1500000US060133551081,60133551081,86026,17049
1500000US060133551082,60133551082,102524,21840
1500000US060133551083,60133551083,98672,25745
1500000US060133551091,60133551091,106750,43926
1500000US060133551092,60133551092,93333,79450
1500000US060133551093,60133551093,108621,41146
1500000US060133551101,60133551101,104417,30564
1500000US060133551102,60133551102,75500,16381
1500000US060133551111,60133551111,98125,18947
1500000US060133551112,60133551112,73400,11274
1500000US060133551121,60133551121,140536,125563
1500000US060133551122,60133551122,"250,000+",***
1500000US060133551123,60133551123,176012,35300
1500000US060133551131,60133551131,163750,32355
1500000US060133551132,60133551132,203464,28426
1500000US060133551133,60133551133,189489,61572
1500000US060133551141,60133551141,198750,75131
1500000US060133551142,60133551142,204962,33569
1500000US060133551143,60133551143,165194,33453
1500000US060133551151,60133551151,107821,11294
1500000US060133551161,60133551161,187759,22474
1500000US060133551171,60133551171,241552,10357
1500000US060133552001,60133552001,92734,22023
1500000US060133552002,60133552002,117955,27247
1500000US060133553011,60133553011,208125,22794
1500000US060133553012,60133553012,80750,17746
1500000US060133553013,60133553013,94924,13688
1500000US060133553014,60133553014,145588,63708
1500000US060133553021,60133553021,181406,64766
1500000US060133553022,60133553022,205726,62228
1500000US060133553023,60133553023,238068,66916
1500000US060133553041,60133553041,165774,53278
1500000US060133553042,60133553042,141064,35608
1500000US060133553043,60133553043,127381,69556
1500000US060133553044,60133553044,90192,40334
1500000US060133553045,60133553045,232803,35963
1500000US060133553061,60133553061,139545,46554
1500000US060133553062,60133553062,127679,29244
1500000US060133553063,60133553063,170298,65298
1500000US060133553064,60133553064,136364,21925
1500000US060133553065,60133553065,116250,62831
1500000US060133560011,60133560011,87788,25708
1500000US060133560012,60133560012,92137,14154
1500000US060133560013,60133560013,61489,26128
1500000US060133560021,60133560021,125184,36373
1500000US060133560022,60133560022,175125,117957
1500000US060133560023,60133560023,173594,47971
1500000US060133560024,60133560024,167538,41750
1500000US060133570001,60133570001,37283,19474
1500000US060133570002,60133570002,118750,27150
1500000US060133570003,60133570003,88750,25245
1500000US060133580001,60133580001,83177,24215
1500000US060133580002,60133580002,57228,14054
1500000US060133580003,60133580003,66964,15333
1500000US060133580004,60133580004,42896,18137
1500000US060133580005,60133580005,-,**
1500000US060133591021,60133591021,67772,18346
1500000US060133591022,60133591022,79531,25026
1500000US060133591023,60133591023,74792,22290
1500000US060133591031,60133591031,90609,30725
1500000US060133591032,60133591032,77344,12483
1500000US060133591033,60133591033,75833,9629
1500000US060133591041,60133591041,79125,13444
1500000US060133591051,60133591051,115288,9568
1500000US060133592021,60133592021,88220,26471
1500000US060133592022,60133592022,118529,33643
1500000US060133592023,60133592023,78088,22385
1500000US060133592031,60133592031,98227,18645
1500000US060133592032,60133592032,75197,45049
1500000US060133592033,60133592033,73527,54360
1500000US060133592034,60133592034,101556,9625
1500000US060133592035,60133592035,124191,64068
1500000US060133592041,60133592041,131750,36837
1500000US060133592042,60133592042,100643,18103
1500000US060133592043,60133592043,137270,18825
1500000US060133601011,60133601011,75234,16728
1500000US060133601012,60133601012,107763,34977
1500000US060133601013,60133601013,57303,45174
1500000US060133601021,60133601021,115551,24833
1500000US060133601022,60133601022,117766,6460
1500000US060133601023,60133601023,105200,15995
1500000US060133602001,60133602001,63576,9323
1500000US060133602002,60133602002,67438,27489
1500000US060133602003,60133602003,79759,12217
1500000US060133610001,60133610001,72688,24849
1500000US060133610002,60133610002,76250,15970
1500000US060133610003,60133610003,77986,13175
1500000US060133620001,60133620001,64309,20976
1500000US060133620002,60133620002,79297,40883
1500000US060133620003,60133620003,71705,43836
1500000US060133630001,60133630001,84563,27929
1500000US060133630002,60133630002,64188,8858
1500000US060133630003,60133630003,82959,8349
1500000US060133630004,60133630004,79832,19599
1500000US060133640021,60133640021,55069,17067
1500000US060133640022,60133640022,87019,32341
1500000US060133640023,60133640023,88854,40077
1500000US060133650021,60133650021,64647,7497
1500000US060133650022,60133650022,43125,15285
1500000US060133650023,60133650023,29531,9262
1500000US060133650031,60133650031,73897,34477
1500000US060133650032,60133650032,47083,17266
1500000US060133650033,60133650033,80902,25655
1500000US060133660011,60133660011,58160,17337
1500000US060133660012,60133660012,58287,18694
1500000US060133660013,60133660013,65048,12695
1500000US060133660021,60133660021,53567,8507
1500000US060133660022,60133660022,66188,18638
1500000US060133660023,60133660023,56359,7305
1500000US060133671001,60133671001,77639,10724
1500000US060133671002,60133671002,82545,8617
1500000US060133671003,60133671003,30488,11194
1500000US060133671004,60133671004,74514,15020
1500000US060133672001,60133672001,68684,18378
1500000US060133672002,60133672002,46250,18975
1500000US060133672003,60133672003,48125,15966
1500000US060133680011,60133680011,46304,11289
1500000US060133680012,60133680012,41061,12706
1500000US060133680013,60133680013,49583,3099
1500000US060133680014,60133680014,66250,33957
1500000US060133680021,60133680021,51458,13036
1500000US060133680022,60133680022,43052,4700
1500000US060133690011,60133690011,43640,14257
1500000US060133690012,60133690012,36358,9046
1500000US060133690013,60133690013,43274,19583
1500000US060133690014,60133690014,22237,17673
1500000US060133690021,60133690021,54205,9331
1500000US060133690022,60133690022,111207,11002
1500000US060133690023,60133690023,42246,7906
1500000US060133700001,60133700001,89583,8338
1500000US060133700002,60133700002,97589,17526
1500000US060133700003,60133700003,91125,44230
1500000US060133710001,60133710001,93750,16662
1500000US060133710002,60133710002,76923,24784
1500000US060133710003,60133710003,79095,13690
1500000US060133710004,60133710004,85000,37277
1500000US060133710005,60133710005,41544,27739
1500000US060133710006,60133710006,69118,5564
1500000US060133720001,60133720001,-,**
1500000US060133720002,60133720002,56330,15765
1500000US060133720003,60133720003,90917,13775
1500000US060133720004,60133720004,47978,40393
1500000US060133720005,60133720005,39531,14627
1500000US060133720006,60133720006,58229,47511
1500000US060133720007,60133720007,70234,48706
1500000US060133730001,60133730001,58750,31941
1500000US060133730002,60133730002,51382,20777
1500000US060133730003,60133730003,39083,10276
1500000US060133740001,60133740001,66576,9957
1500000US060133740002,60133740002,49957,17296
1500000US060133740003,60133740003,11625,3052
1500000US060133740004,60133740004,46000,20097
1500000US060133750001,60133750001,58194,7603
1500000US060133750002,60133750002,51691,31342
1500000US060133750003,60133750003,49844,13898
1500000US060133760001,60133760001,38056,11676
1500000US060133760002,60133760002,49638,8577
1500000US060133760003,60133760003,30580,20660
1500000US060133760004,60133760004,34896,6818
1500000US060133770001,60133770001,35774,28723
1500000US060133770002,60133770002,26706,10112
1500000US060133770003,60133770003,38308,3710
1500000US060133770004,60133770004,46848,10498
1500000US060133770005,60133770005,26578,5181
1500000US060133780001,60133780001,88616,14501
1500000US060133780002,60133780002,106111,16298
1500000US060133790001,60133790001,31897,24365
1500000US060133790002,60133790002,42384,4597
1500000US060133790003,60133790003,65750,38813
1500000US060133790004,60133790004,37108,8055
1500000US060133800001,60133800001,87725,11772
1500000US060133800002,60133800002,55508,28610
1500000US060133800003,60133800003,155938,115302
1500000US060133810001,60133810001,50694,20907
1500000US060133810002,60133810002,53523,22569
1500000US060133810003,60133810003,38052,15649
1500000US060133810004,60133810004,48438,32696
1500000US060133810005,60133810005,47742,7498
1500000US060133820001,60133820001,66731,24390
1500000US060133820002,60133820002,40167,17373
1500000US060133820003,60133820003,29489,8929
1500000US060133820004,60133820004,42386,21852
1500000US060133830001,60133830001,75538,9861
1500000US060133830002,60133830002,65431,11394
1500000US060133830003,60133830003,105375,16121
1500000US060133840001,60133840001,116750,53554
1500000US060133840002,60133840002,98250,20094
1500000US060133840003,60133840003,100972,10510
1500000US060133840004,60133840004,100066,15742
1500000US060133851001,60133851001,143125,26505
1500000US060133851002,60133851002,157292,40310
1500000US060133852001,60133852001,94500,31817
1500000US060133852002,60133852002,151071,37551
1500000US060133860001,60133860001,90469,25005
1500000US060133860002,60133860002,63684,18720
1500000US060133860003,60133860003,96442,64079
1500000US060133860004,60133860004,38578,9669
1500000US060133870001,60133870001,91458,52580
1500000US060133870002,60133870002,95469,49408
1500000US060133870003,60133870003,51625,25681
1500000US060133880001,60133880001,113125,26383
1500000US060133880002,60133880002,82045,15267
1500000US060133891001,60133891001,96250,20131
1500000US060133891002,60133891002,76359,14880
1500000US060133892001,60133892001,79500,10287
1500000US060133892002,60133892002,57679,16011
1500000US060133901001,60133901001,135972,31183
1500000US060133901002,60133901002,147500,39963
1500000US060133901003,60133901003,106750,51235
1500000US060133902001,60133902001,101607,24132
1500000US060133902002,60133902002,134375,52215
1500000US060133910001,60133910001,140000,19338
1500000US060133910002,60133910002,141964,43253
1500000US060133920001,60133920001,134125,63764
1500000US060133920002,60133920002,148015,21641
1500000US060133920003,60133920003,164750,42864
1500000US060133922001,60133922001,71875,29447
1500000US060133922002,60133922002,91411,19352
1500000US060133922003,60133922003,85385,9219
1500000US060133922004,60133922004,53462,17052
1500000US060133923001,60133923001,145833,11389
1500000US060139900000,60139900000,-,**
1500000US060670001001,60670001001,95144,11606
1500000US060670001002,60670001002,105682,37826
1500000US060670001003,60670001003,107361,15897
1500000US060670002001,60670002001,101380,23003
1500000US060670002002,60670002002,122847,25033
1500000US060670002003,60670002003,111591,31159
1500000US060670002004,60670002004,100625,7390
1500000US060670003001,60670003001,87788,25965
1500000US060670003002,60670003002,94306,11700
1500000US060670003003,60670003003,126750,20551
1500000US060670004001,60670004001,73750,43172
1500000US060670004002,60670004002,54474,7312
1500000US060670004003,60670004003,56079,15571
1500000US060670004004,60670004004,85469,31801
1500000US060670005001,60670005001,36065,14398
1500000US060670005002,60670005002,56285,8854
1500000US060670005003,60670005003,64708,10350
1500000US060670006001,60670006001,29500,10986
1500000US060670006002,60670006002,21414,9282
1500000US060670007001,60670007001,12426,1604
1500000US060670008001,60670008001,90556,46655
1500000US060670008002,60670008002,70000,28108
1500000US060670011011,60670011011,30114,16118
1500000US060670011012,60670011012,37353,14146
1500000US060670012001,60670012001,34141,12155
1500000US060670012002,60670012002,26250,17688
1500000US060670012003,60670012003,49191,20831
1500000US060670013001,60670013001,38500,20037
1500000US060670013002,60670013002,55450,10938
1500000US060670013003,60670013003,50481,6228
1500000US060670014001,60670014001,54861,36774
1500000US060670014002,60670014002,19531,10066
1500000US060670014003,60670014003,45625,13133
1500000US060670015001,60670015001,79444,6113
1500000US060670015002,60670015002,163667,57135
1500000US060670015003,60670015003,96250,30448
1500000US060670015004,60670015004,123846,39568
1500000US060670015005,60670015005,95156,38813
1500000US060670016001,60670016001,165179,55456
1500000US060670016002,60670016002,105588,43788
1500000US060670016003,60670016003,51420,15351
1500000US060670016004,60670016004,85852,20543
1500000US060670016005,60670016005,109423,63198
1500000US060670017001,60670017001,63417,44859
1500000US060670017002,60670017002,55395,23615
1500000US060670017003,60670017003,11639,965
1500000US060670017004,60670017004,92550,55911
1500000US060670017005,60670017005,73571,14472
1500000US060670018001,60670018001,97813,22970
1500000US060670018002,60670018002,43125,16014
1500000US060670018003,60670018003,37102,17513
1500000US060670018004,60670018004,47643,13064
1500000US060670018005,60670018005,73649,20498
1500000US060670019001,60670019001,34154,14449
1500000US060670019002,60670019002,39130,8673
1500000US060670019003,60670019003,60329,12782
1500000US060670020001,60670020001,33194,18693
1500000US060670020002,60670020002,50909,16606
1500000US060670020003,60670020003,25806,5207
1500000US060670021001,60670021001,86750,14345
1500000US060670021002,60670021002,35469,21432
1500000US060670021003,60670021003,37386,23619
1500000US060670022001,60670022001,26587,12133
1500000US060670022002,60670022002,13415,3230
1500000US060670022003,60670022003,43333,38637
1500000US060670022004,60670022004,111125,28547
1500000US060670023001,60670023001,95243,13725
1500000US060670023002,60670023002,101500,16977
1500000US060670023003,60670023003,123531,12520
1500000US060670023004,60670023004,125893,29603
1500000US060670024001,60670024001,151961,38423
1500000US060670024002,60670024002,153000,21025
1500000US060670024003,60670024003,70591,11240
1500000US060670024004,60670024004,127734,40089
1500000US060670025001,60670025001,135938,30417
1500000US060670025002,60670025002,99306,9130
1500000US060670026001,60670026001,58398,25824
1500000US060670026002,60670026002,105223,28251
1500000US060670026003,60670026003,99397,9632
1500000US060670027001,60670027001,89200,23691
1500000US060670027002,60670027002,-,**
1500000US060670027003,60670027003,-,**
1500000US060670027004,60670027004,46136,12433
1500000US060670028001,60670028001,45481,28699
1500000US060670028002,60670028002,40469,6661
1500000US060670028003,60670028003,40391,9083
1500000US060670029001,60670029001,45444,13125
1500000US060670029002,60670029002,74145,16957
1500000US060670029003,60670029003,41083,22578
1500000US060670029004,60670029004,77542,18562
1500000US060670030001,60670030001,80439,20010
1500000US060670030002,60670030002,47350,29882
1500000US060670030003,60670030003,72188,20326
1500000US060670030004,60670030004,43427,4924
1500000US060670030005,60670030005,74861,8611
1500000US060670031011,60670031011,45714,31435
1500000US060670031012,60670031012,68182,19586
1500000US060670031013,60670031013,43750,22605
1500000US060670031014,60670031014,60438,29575
1500000US060670031021,60670031021,52083,16666
1500000US060670031022,60670031022,56125,22726
1500000US060670031023,60670031023,39028,17734
1500000US060670032021,60670032021,48333,23612
1500000US060670032022,60670032022,27500,7293
1500000US060670032023,60670032023,42969,12250
1500000US060670032031,60670032031,32292,17271
1500000US060670032032,60670032032,39338,5625
1500000US060670032041,60670032041,36466,7853
1500000US060670032042,60670032042,34010,14856
1500000US060670032043,60670032043,36324,9305
1500000US060670033001,60670033001,82639,22968
1500000US060670033002,60670033002,70156,6416
1500000US060670033003,60670033003,88688,11273
1500000US060670034001,60670034001,40938,19882
1500000US060670034002,60670034002,63077,13484
1500000US060670034003,60670034003,104457,19078
1500000US060670035011,60670035011,68031,26422
1500000US060670035012,60670035012,61389,20544
1500000US060670035013,60670035013,21094,13944
1500000US060670035021,60670035021,57132,18277
1500000US060670035022,60670035022,62262,21810
1500000US060670035023,60670035023,41719,20867
1500000US060670036001,60670036001,38935,12211
1500000US060670036002,60670036002,39760,13808
1500000US060670037001,60670037001,32008,5672
1500000US060670037002,60670037002,26090,8007
1500000US060670038001,60670038001,44333,11155
1500000US060670038002,60670038002,66458,22868
1500000US060670038003,60670038003,39167,11492
1500000US060670038004,60670038004,78068,40767
1500000US060670039001,60670039001,72868,17310
1500000US060670039002,60670039002,57375,21565
1500000US060670039003,60670039003,65962,17170
1500000US060670040011,60670040011,49510,9154
1500000US060670040012,60670040012,48750,35170
1500000US060670040013,60670040013,71123,8435
1500000US060670040014,60670040014,53769,9503
1500000US060670040041,60670040041,101369,12413
1500000US060670040042,60670040042,81875,15832
1500000US060670040043,60670040043,58682,50323
1500000US060670040051,60670040051,70491,27958
1500000US060670040052,60670040052,65339,13269
1500000US060670040053,60670040053,76061,8628
1500000US060670040061,60670040061,39844,7024
1500000US060670040062,60670040062,45331,17710
1500000US060670040063,60670040063,86738,65960
1500000US060670040064,60670040064,61148,10132
1500000US060670040081,60670040081,84167,14301
1500000US060670040082,60670040082,67400,29942
1500000US060670040091,60670040091,52396,20573
1500000US060670040092,60670040092,82552,40368
1500000US060670040093,60670040093,90013,28510
1500000US060670040094,60670040094,63563,9072
1500000US060670040101,60670040101,38095,6417
1500000US060670040102,60670040102,73333,7958
1500000US060670040103,60670040103,66875,33404
1500000US060670040111,60670040111,96477,32550
1500000US060670040112,60670040112,114625,20737
1500000US060670040121,60670040121,99397,15442
1500000US060670040122,60670040122,137500,20631
1500000US060670041001,60670041001,44414,9008
1500000US060670041002,60670041002,34044,14669
1500000US060670041003,60670041003,24353,2476
1500000US060670042011,60670042011,53304,7716
1500000US060670042012,60670042012,40069,27915
1500000US060670042013,60670042013,51840,6331
1500000US060670042021,60670042021,38750,11754
1500000US060670042022,60670042022,42203,21863
1500000US060670042023,60670042023,42143,39841
1500000US060670042031,60670042031,25714,10856
1500000US060670042032,60670042032,45069,11316
1500000US060670043001,60670043001,31294,12714
1500000US060670043002,60670043002,47311,8144
1500000US060670043003,60670043003,49466,5554
1500000US060670043004,60670043004,58465,21672
1500000US060670044011,60670044011,27578,15555
1500000US060670044012,60670044012,36432,4193
1500000US060670044013,60670044013,43472,22441
1500000US060670044014,60670044014,41538,8981
1500000US060670044021,60670044021,19500,6003
1500000US060670044022,60670044022,33203,11227
1500000US060670044023,60670044023,-,**
1500000US060670045011,60670045011,30938,4968
1500000US060670045012,60670045012,27990,8492
1500000US060670045021,60670045021,42355,7112
1500000US060670045022,60670045022,21161,4892
1500000US060670045023,60670045023,27976,5837
1500000US060670046011,60670046011,40574,30641
1500000US060670046012,60670046012,19361,17054
1500000US060670046013,60670046013,51953,14190
1500000US060670046014,60670046014,34391,9417
1500000US060670046015,60670046015,23250,8163
1500000US060670046021,60670046021,30652,6704
1500000US060670046022,60670046022,43625,5170
1500000US060670046023,60670046023,36795,13347
1500000US060670047011,60670047011,73309,11974
1500000US060670047012,60670047012,16739,5050
1500000US060670047021,60670047021,30585,6421
1500000US060670047022,60670047022,39722,6492
1500000US060670048011,60670048011,28952,9382
1500000US060670048012,60670048012,73750,18961
1500000US060670048013,60670048013,43357,8381
1500000US060670048014,60670048014,29053,4224
1500000US060670048021,60670048021,32813,11150
1500000US060670048022,60670048022,47311,7694
1500000US060670049031,60670049031,38929,9149
1500000US060670049032,60670049032,19648,5219
1500000US060670049033,60670049033,74712,19604
1500000US060670049041,60670049041,55966,20292
1500000US060670049042,60670049042,50231,11051
1500000US060670049043,60670049043,56585,17976
1500000US060670049051,60670049051,37153,19503
1500000US060670049052,60670049052,32051,20218
1500000US060670049053,60670049053,59831,12825
1500000US060670049061,60670049061,46250,12178
1500000US060670049062,60670049062,37218,10972
1500000US060670050011,60670050011,75000,26964
1500000US060670050012,60670050012,32465,24276
1500000US060670050013,60670050013,23615,3738
1500000US060670050021,60670050021,23306,9472
1500000US060670050022,60670050022,32805,14195
1500000US060670050023,60670050023,39288,3508
1500000US060670051011,60670051011,19750,6504
1500000US060670051012,60670051012,39904,6605
1500000US060670051021,60670051021,50938,17465
1500000US060670051022,60670051022,40426,19011
1500000US060670052011,60670052011,20761,8822
1500000US060670052012,60670052012,15670,5082
1500000US060670052021,60670052021,56897,13168
1500000US060670052022,60670052022,102823,21529
1500000US060670052041,60670052041,66908,22766
1500000US060670052042,60670052042,32083,14084
1500000US060670052043,60670052043,101705,11697
1500000US060670052044,60670052044,67949,9405
1500000US060670052045,60670052045,87813,19743
1500000US060670052051,60670052051,31607,4912
1500000US060670052052,60670052052,37639,19208
1500000US060670053011,60670053011,12423,2130
1500000US060670053012,60670053012,-,**
1500000US060670054021,60670054021,34861,12862
1500000US060670054022,60670054022,45786,9331
1500000US060670054031,60670054031,66563,32611
1500000US060670054032,60670054032,58088,12057
1500000US060670054041,60670054041,89083,38218
1500000US060670054042,60670054042,185391,105665
1500000US060670054043,60670054043,66480,21598
1500000US060670054044,60670054044,64643,34476
1500000US060670054045,60670054045,123203,38657
1500000US060670055021,60670055021,23839,5093
1500000US060670055022,60670055022,61250,18877
1500000US060670055023,60670055023,25227,5305
1500000US060670055051,60670055051,52849,23886
1500000US060670055052,60670055052,15642,6435
1500000US060670055053,60670055053,22875,6038
1500000US060670055061,60670055061,33906,21999
1500000US060670055062,60670055062,27875,18031
1500000US060670055081,60670055081,49483,15894
1500000US060670055082,60670055082,42031,11038
1500000US060670055083,60670055083,36552,9700
1500000US060670055091,60670055091,34688,6154
1500000US060670055092,60670055092,23594,10030
1500000US060670055101,60670055101,42412,7661
1500000US060670055102,60670055102,27462,7483
1500000US060670055103,60670055103,41590,10793
1500000US060670056011,60670056011,56782,6360
1500000US060670056012,60670056012,70083,47895
1500000US060670056013,60670056013,18009,8925
1500000US060670056014,60670056014,37532,31155
1500000US060670056051,60670056051,52438,20087
1500000US060670056052,60670056052,51141,2881
1500000US060670056061,60670056061,191364,100126
1500000US060670056062,60670056062,52560,13712
1500000US060670056063,60670056063,77273,21071
1500000US060670056064,60670056064,58162,12860
1500000US060670057011,60670057011,80147,15336
1500000US060670057012,60670057012,129526,83123
1500000US060670057013,60670057013,87750,14679
1500000US060670057021,60670057021,130694,46877
1500000US060670057022,60670057022,158050,34520
1500000US060670057023,60670057023,125694,35887
1500000US060670057024,60670057024,134375,21303
1500000US060670057025,60670057025,125962,39990
1500000US060670058011,60670058011,83942,52599
1500000US060670058012,60670058012,40041,8435
1500000US060670058013,60670058013,99871,26365
1500000US060670058014,60670058014,51141,30103
1500000US060670058031,60670058031,81161,16633
1500000US060670058032,60670058032,127625,28514
1500000US060670058033,60670058033,169853,19340
1500000US060670058041,60670058041,154375,49627
1500000US060670058042,60670058042,79865,9194
1500000US060670059011,60670059011,60147,23897
1500000US060670059012,60670059012,120558,7220
1500000US060670059013,60670059013,67857,10148
1500000US060670059031,60670059031,33542,6388
1500000US060670059032,60670059032,80347,18978
1500000US060670059041,60670059041,54299,15040
1500000US060670059042,60670059042,73750,24901
1500000US060670059043,60670059043,76129,44046
1500000US060670059044,60670059044,44412,19479
1500000US060670060021,60670060021,31518,6724
1500000US060670060022,60670060022,26176,10793
1500000US060670060023,60670060023,78419,35764
1500000US060670060024,60670060024,79063,21921
1500000US060670060025,60670060025,60291,9583
1500000US060670060031,60670060031,40542,13250
1500000US060670060032,60670060032,38511,7495
1500000US060670060041,60670060041,50639,21801
1500000US060670060042,60670060042,92273,52969
1500000US060670060043,60670060043,113333,24695
1500000US060670061011,60670061011,40428,16275
1500000US060670061012,60670061012,38426,22141
1500000US060670061013,60670061013,38633,31632
1500000US060670061021,60670061021,32205,4425
1500000US060670061022,60670061022,27083,6964
1500000US060670061023,60670061023,40156,21326
1500000US060670062011,60670062011,12758,2911
1500000US060670062012,60670062012,29414,2408
1500000US060670062013,60670062013,32875,11115
1500000US060670062014,60670062014,26728,7677
1500000US060670062021,60670062021,18854,15205
1500000US060670062022,60670062022,47344,22070
1500000US060670062023,60670062023,36172,22831
1500000US060670063001,60670063001,32045,7000
1500000US060670063002,60670063002,26591,13559
1500000US060670063003,60670063003,36422,18326
1500000US060670063004,60670063004,52045,42520
1500000US060670064001,60670064001,60069,13777
1500000US060670064002,60670064002,40394,8239
1500000US060670064003,60670064003,33750,18560
1500000US060670064004,60670064004,24234,7224
1500000US060670064005,60670064005,29931,7995
1500000US060670065001,60670065001,56691,2903
1500000US060670065002,60670065002,28088,16934
1500000US060670065003,60670065003,23258,8998
1500000US060670065004,60670065004,32917,9087
1500000US060670065005,60670065005,73438,14830
1500000US060670066001,60670066001,29750,15697
1500000US060670066002,60670066002,43333,12284
1500000US060670066003,60670066003,41679,2531
1500000US060670066004,60670066004,38450,16577
1500000US060670066005,60670066005,19883,10998
1500000US060670067011,60670067011,35492,10498
1500000US060670067012,60670067012,67370,33285
1500000US060670067013,60670067013,90774,26975
1500000US060670067014,60670067014,27177,2718
1500000US060670067021,60670067021,36397,13376
1500000US060670067022,60670067022,45375,13250
1500000US060670067023,60670067023,46136,17646
1500000US060670067024,60670067024,36771,23086
1500000US060670067025,60670067025,27148,12370
1500000US060670068001,60670068001,23157,8716
1500000US060670068002,60670068002,36314,11237
1500000US060670068003,60670068003,27500,19444
1500000US060670068004,60670068004,14271,3925
1500000US060670069001,60670069001,38721,9417
1500000US060670069002,60670069002,16008,7024
1500000US060670069003,60670069003,17577,13043
1500000US060670069004,60670069004,32917,26963
1500000US060670069005,60670069005,55060,39070
1500000US060670070011,60670070011,46875,16240
1500000US060670070012,60670070012,50909,4428
1500000US060670070013,60670070013,-,**
1500000US060670070041,60670070041,39474,6655
1500000US060670070042,60670070042,71447,11395
1500000US060670070043,60670070043,45429,11049
1500000US060670070071,60670070071,53958,5114
1500000US060670070072,60670070072,36509,18354
1500000US060670070073,60670070073,52188,7376
1500000US060670070101,60670070101,67734,21877
1500000US060670070102,60670070102,52639,12603
1500000US060670070103,60670070103,68182,17954
1500000US060670070111,60670070111,56725,11933
1500000US060670070112,60670070112,113681,26650
1500000US060670070113,60670070113,46464,15077
1500000US060670070114,60670070114,41766,18549
1500000US060670070121,60670070121,53911,19092
1500000US060670070122,60670070122,58894,11499
1500000US060670070131,60670070131,68561,6537
1500000US060670070132,60670070132,48852,2704
1500000US060670070141,60670070141,67292,17233
1500000US060670070142,60670070142,54167,27675
1500000US060670070143,60670070143,47054,16700
1500000US060670070144,60670070144,48297,15481
1500000US060670070151,60670070151,47197,23074
1500000US060670070152,60670070152,109450,22701
1500000US060670070161,60670070161,83924,8058
1500000US060670070162,60670070162,69286,12596
1500000US060670070171,60670070171,89297,23365
1500000US060670070172,60670070172,59663,10857
1500000US060670070181,60670070181,66272,21925
1500000US060670070182,60670070182,55231,8459
1500000US060670070191,60670070191,23148,4726
1500000US060670070201,60670070201,104375,15378
1500000US060670070202,60670070202,66935,8017
1500000US060670071011,60670071011,103958,55838
1500000US060670071021,60670071021,-,**
1500000US060670071022,60670071022,103951,17575
1500000US060670071023,60670071023,90587,11822
1500000US060670071024,60670071024,59386,6992
1500000US060670071031,60670071031,85132,13374
1500000US060670071032,60670071032,65429,14965
1500000US060670071041,60670071041,92138,12691
1500000US060670071042,60670071042,115139,32676
1500000US060670071051,60670071051,65197,25417
1500000US060670071052,60670071052,79536,22738
1500000US060670071053,60670071053,96583,34555
1500000US060670071061,60670071061,58977,47343
1500000US060670071062,60670071062,107550,22082
1500000US060670071063,60670071063,102135,7721
1500000US060670071064,60670071064,117721,42373
